,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
790,Greenlane,-36.88135,174.79145,Esquires Coffee House,-36.889678362942,174.794109739372,Coffee Shop
791,Greenlane,-36.88135,174.79145,Roast Hut Greenlane,-36.88964503337348,174.79521044615726,Restaurant
792,Hauraki,-36.7875,174.7729,Takapuna Beach,-36.787804773202325,174.77441062879055,Beach
793,Hauraki,-36.7875,174.7729,Melba,-36.7870943785188,174.7727374279314,Café
794,Hauraki,-36.7875,174.7729,Movenpick,-36.78792144966381,174.77270771168938,Ice Cream Shop
795,Hauraki,-36.7875,174.7729,MIMOSA,-36.78967020965858,174.77266493164115,Café
796,Hauraki,-36.7875,174.7729,Honey,-36.78922710509704,174.77056370211218,Café
797,Hauraki,-36.7875,174.7729,Regatta Bar & Eatery,-36.78683992952912,174.77399179368385,Restaurant
798,Hauraki,-36.7875,174.7729,KiwiYo,-36.787112894854296,174.772906794945,Frozen Yogurt Shop
799,Hauraki,-36.7875,174.7729,Mexico Takapuna,-36.78861561592685,174.7730849051004,Mexican Restaurant
800,Hauraki,-36.7875,174.7729,Renkon,-36.786226416922986,174.77218976940665,Japanese Restaurant
801,Hauraki,-36.7875,174.7729,TokTok,-36.785634,174.77323,Vietnamese Restaurant
802,Hauraki,-36.7875,174.7729,BurgerFuel,-36.78633,174.772137,Burger Joint
803,Hauraki,-36.7875,174.7729,Burger Burger,-36.78758001816643,174.7721419145022,Burger Joint
804,Hauraki,-36.7875,174.7729,Thai Takapuna,-36.78758038010213,174.77256609030852,Thai Restaurant
805,Hauraki,-36.7875,174.7729,Sal's Authentic New York Pizza,-36.78908855048665,174.77272650003025,Pizza Place
806,Hauraki,-36.7875,174.7729,Mamak Takapuna,-36.78928633307964,174.7714552630818,Malay Restaurant
807,Hauraki,-36.7875,174.7729,Kiwi Yo Takapuna,-36.786859,174.772784,Ice Cream Shop
808,Hauraki,-36.7875,174.7729,Takapuna Markets,-36.78901227854912,174.77225936952874,Farmers Market
809,Hauraki,-36.7875,174.7729,Aubergine,-36.78534092958259,174.77327356763678,Mediterranean Restaurant
810,Hauraki,-36.7875,174.7729,Bruce Mason Centre,-36.78385687257082,174.77318333945578,Music Venue
811,Hauraki,-36.7875,174.7729,Nippon Sake Bar,-36.786570948956,174.77172707037337,Japanese Restaurant
812,Hauraki,-36.7875,174.7729,Mac's Brew Bar,-36.78517818133981,174.77316431281284,Bar
813,Hauraki,-36.7875,174.7729,El Humero,-36.78764958509455,174.7722421080544,Colombian Restaurant
814,Hauraki,-36.7875,174.7729,Zomer,-36.788619271602045,174.77307839310822,Café
815,Hauraki,-36.7875,174.7729,The Department Store,-36.78956383574061,174.77185931768662,Boutique
816,Hauraki,-36.7875,174.7729,The Elephant Wrestler,-36.784725062185075,174.77330841704952,Bar
817,Hauraki,-36.7875,174.7729,Como St Cafe,-36.78870751492214,174.76936880584807,Café
818,Hauraki,-36.7875,174.7729,Madam Woo,-36.788282345268826,174.7715714654319,Malay Restaurant
819,Hauraki,-36.7875,174.7729,Daikoku,-36.78401112570858,174.77354596658998,Japanese Restaurant
820,Hauraki,-36.7875,174.7729,Jam Organic Cafe,-36.787900650151485,174.7730421830498,Café
821,Hauraki,-36.7875,174.7729,Takapuna Bar,-36.785988503839555,174.7729919060635,Bar
822,Hauraki,-36.7875,174.7729,Nando's,-36.7871161270232,174.77264680609332,Portuguese Restaurant
823,Hauraki,-36.7875,174.7729,Kyo-ya,-36.79034535029997,174.77318732818014,Japanese Restaurant
824,Hauraki,-36.7875,174.7729,Al Forno,-36.78638449389479,174.7718607370508,Italian Restaurant
825,Hauraki,-36.7875,174.7729,The Commons,-36.78848107114626,174.77300791881797,Restaurant
826,Hauraki,-36.7875,174.7729,Blunderbuss,-36.78845171612475,174.77271658767043,Italian Restaurant
827,Hauraki,-36.7875,174.7729,Starbucks,-36.787516301219284,174.77267688112318,Coffee Shop
828,Hauraki,-36.7875,174.7729,Ark Coffee,-36.78995324068976,174.77217634780257,Café
829,Hauraki,-36.7875,174.7729,Fiori Cafe,-36.78605092785914,174.77314639146562,Café
830,Hauraki,-36.7875,174.7729,Berkeley Cinemas,-36.786608069425355,174.7718374486167,Movie Theater
831,Hauraki,-36.7875,174.7729,Fatimas,-36.78629064141491,174.77212853547604,Middle Eastern Restaurant
832,Hauraki,-36.7875,174.7729,Les Mills Takapuna,-36.78781916908089,174.77000154174394,Gym
833,Hauraki,-36.7875,174.7729,La Tropezienne Takapuna,-36.78962009592499,174.77263194638707,French Restaurant
834,Hauraki,-36.7875,174.7729,Portofino,-36.78386799182044,174.77361074130243,Italian Restaurant
835,Hauraki,-36.7875,174.7729,Florrie Mcgreals,-36.78491968532936,174.77329504739362,Pub
836,Hauraki,-36.7875,174.7729,Cafe Massimo,-36.7889377428564,174.77316308191104,Café
837,Hauraki,-36.7875,174.7729,Sumo Salad,-36.786742962249015,174.77293241807047,Salad Place
838,Hauraki,-36.7875,174.7729,Pita Pit,-36.78546434538455,174.77312789047298,Sandwich Place
839,Hauraki,-36.7875,174.7729,New Vietnam,-36.78709875803207,174.77262341317487,Vietnamese Restaurant
840,Hauraki,-36.7875,174.7729,Tokyo Bay,-36.786894,174.773946,Japanese Restaurant
841,Hauraki,-36.7875,174.7729,Takapuna Boating Club,-36.7863215094865,174.77411496289284,Event Space
842,Hauraki,-36.7875,174.7729,Crusty Bakery,-36.786146,174.772295,Bakery
843,Hauraki,-36.7875,174.7729,Fortune Fountain,-36.790119161007325,174.77310560915015,Chinese Restaurant
844,Hauraki,-36.7875,174.7729,Master & Apprentice,-36.785249,174.773275,Bistro
845,Hauraki,-36.7875,174.7729,Noodle Canteen,-36.79012414356236,174.7728929690216,Asian Restaurant
846,Hauraki,-36.7875,174.7729,8 Colours Of Korean BBQ Buffet,-36.78462328825933,174.77295267520765,Korean Restaurant
847,Hauraki,-36.7875,174.7729,食堂 Artwok Eatery & Bar,-36.78438482357246,174.7734879422135,Chinese Restaurant
848,Hauraki,-36.7875,174.7729,Seirra Cafe Takapuna,-36.78414487399301,174.77358989726451,Café
849,Hauraki,-36.7875,174.7729,The Store,-36.78419207559246,174.77542117992454,Café
850,Hauraki,-36.7875,174.7729,Takapuna Boat Ramp,-36.78440599020712,174.77553720377617,Beach
851,Hauraki,-36.7875,174.7729,GPK,-36.783776669496525,174.77360768729181,Pizza Place
852,Hauraki,-36.7875,174.7729,Countdown,-36.7911135171184,174.76538917271188,Supermarket
853,Hauraki,-36.7875,174.7729,Aroy Dee,-36.7836468169863,174.77315280759402,Thai Restaurant
854,Hauraki,-36.7875,174.7729,Takapuna Beach Cafe,-36.78413,174.77538,Café
855,Hauraki,-36.7875,174.7729,Emerald Inn Takapuna,-36.78377160620912,174.77450238686114,Hotel
856,Hauraki,-36.7875,174.7729,Little Red Cup,-36.78323205390196,174.773707145348,Café
857,Hauraki,-36.7875,174.7729,"The Pumphouse, Lake Pupuke",-36.785393713760705,174.7676057486811,Lake
858,Hauraki,-36.7875,174.7729,Takapuna Holiday Park,-36.78339417334251,174.77613871434386,Campground
859,Hauraki,-36.7875,174.7729,Lake Pupuke,-36.784681305227984,174.76751305819772,Lake
860,Hauraki,-36.7875,174.7729,Parklane Motor Inn Takapuna,-36.793450033077626,174.77632600808371,Motel
861,Hauraki,-36.7875,174.7729,Grindon Takapuna Cafe,-36.793911543301796,174.76528207256365,Café
862,Helensville,-36.6799,174.45296666666664,The Art Stop Cafe,-36.679884,174.449409,Café
863,Helensville,-36.6799,174.45296666666664,Countdown,-36.67727438821212,174.450713601451,Supermarket
864,Helensville,-36.6799,174.45296666666664,The Cafe,-36.677217,174.450649,Café
865,Helensville,-36.6799,174.45296666666664,Mr Bon Bakery And Cafe,-36.6768379310063,174.45058420660348,Bakery
866,Herne Bay,-36.845349999999996,174.73375,Fishsmith,-36.84548450901409,174.7355052925074,Fast Food Restaurant
867,Herne Bay,-36.845349999999996,174.73375,Five Loaves,-36.84549798198214,174.73538117969207,Café
868,Herne Bay,-36.845349999999996,174.73375,Andiamo,-36.845449339629845,174.73586997796667,Italian Restaurant
869,Herne Bay,-36.845349999999996,174.73375,Dear Jervois,-36.84568367122416,174.7341590704603,Café
870,Herne Bay,-36.845349999999996,174.73375,Janken,-36.84523904876093,174.7374048199525,Japanese Restaurant
871,Herne Bay,-36.845349999999996,174.73375,Paris Butter,-36.845463,174.73701,French Restaurant
872,Herne Bay,-36.845349999999996,174.73375,The Elbow Room,-36.845463049449286,174.73565496053143,Bar
873,Herne Bay,-36.845349999999996,174.73375,Jervois Steak House,-36.846062745121024,174.74197885831222,Steakhouse
874,Herne Bay,-36.845349999999996,174.73375,Didas Wine Lounge and Tapas,-36.846256568802644,174.7420898749357,Wine Bar
875,Herne Bay,-36.845349999999996,174.73375,Sidart,-36.848247883934356,174.74428018298158,Restaurant
876,Herne Bay,-36.845349999999996,174.73375,Frenchie,-36.848924,174.743986,French Restaurant
877,Herne Bay,-36.845349999999996,174.73375,Empress Garden Chinese Restaurant,-36.848159050309995,174.72836536504195,Chinese Restaurant
878,Herne Bay,-36.845349999999996,174.73375,Three Lamps,-36.847488677283486,174.74414954210013,Shopping Mall
879,Herne Bay,-36.845349999999996,174.73375,Didas Food Store,-36.84639374120134,174.74253017747435,Café
880,Herne Bay,-36.845349999999996,174.73375,Turkish Cafe,-36.84884708664884,174.74392011213416,Turkish Restaurant
881,Herne Bay,-36.845349999999996,174.73375,Sierra Coffee,-36.84788853967728,174.7440193947205,Coffee Shop
882,Herne Bay,-36.845349999999996,174.73375,Salta Espresso,-36.84808400353764,174.74397372292458,Coffee Shop
883,Herne Bay,-36.845349999999996,174.73375,Cafe Cezanne,-36.8488233703166,174.743934062792,Café
884,Herne Bay,-36.845349999999996,174.73375,Bona Pizza,-36.849041883425116,174.7439783601888,Italian Restaurant
885,Herne Bay,-36.845349999999996,174.73375,Fusion,-36.84657383241218,174.7428883153571,Café
886,Herne Bay,-36.845349999999996,174.73375,Governor,-36.845647148048506,174.73467063130067,Modern European Restaurant
887,Herne Bay,-36.845349999999996,174.73375,Erawan Thai,-36.845408,174.734785,Thai Restaurant
888,Herne Bay,-36.845349999999996,174.73375,The Raw Kitcken,-36.84896685409703,174.74383168933676,Café
889,Herne Bay,-36.845349999999996,174.73375,Tank Juice Bar,-36.847792474828736,174.7440300125196,Juice Bar
890,Herne Bay,-36.845349999999996,174.73375,Herne Bay Beach,-36.84407250468566,174.72879372422338,Beach
891,Herne Bay,-36.845349999999996,174.73375,Cox's Creek,-36.849867556720184,174.73300081878884,River
892,Herne Bay,-36.845349999999996,174.73375,Herne Bay Bus Stop,-36.8481914916963,174.7285590435369,Bus Station
893,Herne Bay,-36.845349999999996,174.73375,Countdown,-36.85394523252414,174.73138943247443,Grocery Store
894,Herne Bay,-36.845349999999996,174.73375,Mollies Boutique Hotel,-36.84302063549923,174.74119180521348,Hotel
895,Herne Bay,-36.845349999999996,174.73375,Herne Bay Rackets Club,-36.84835872656761,174.7253768246055,Gym
896,Herne Bay,-36.845349999999996,174.73375,Star Thai Restaurant,-36.847219,174.744415,Thai Restaurant
897,Herne Bay,-36.845349999999996,174.73375,Hollywood Bakery & Espresso,-36.84807446341575,174.7439508686065,Café
898,Herne Bay,-36.845349999999996,174.73375,Point Erin Pool,-36.83904197594076,174.74114881417154,Pool
899,Herne Bay,-36.845349999999996,174.73375,Morepork BBQ,-36.847067,174.744469,BBQ Joint
900,Herne Bay,-36.845349999999996,174.73375,Ponsonby Superette,-36.84880342939338,174.74401020318217,Convenience Store
901,Hillsborough,-36.9214,174.7393,Cameron Pool,-36.918350397805206,174.74301051847334,Gym Pool
902,Hillsborough,-36.9214,174.7393,Narm Thong,-36.920399,174.73641199395783,Thai Restaurant
903,Hillsborough,-36.9214,174.7393,Domino's Pizza,-36.92071275487879,174.73607855072208,Pizza Place
904,Hillsborough,-36.9214,174.7393,Tristar Gymnastics,-36.91889401397769,174.74302581990153,Gym
905,Hillsborough,-36.9214,174.7393,Eden Roskill District Cricket Club,-36.922275,174.744066,Sports Club
906,Hillsborough,-36.9214,174.7393,Keith Hay Park Central,-36.9181785878749,174.7431533316441,Park
907,Hillsborough,-36.9214,174.7393,Three Kings United Football Club,-36.917766398862526,174.74321963763788,Soccer Field
908,Hillsborough,-36.9214,174.7393,Maungakiekie Golf Club,-36.92011035837826,174.7305282907824,Golf Course
909,Hillsborough,-36.9214,174.7393,Keith Hay Park North,-36.91576118232569,174.7449078643614,Park
910,Hillsborough,-36.9214,174.7393,Akarana Golf Club,-36.91317582244017,174.74031230265285,Golf Course
911,Hillsborough,-36.9214,174.7393,West Park,-36.920933497967454,174.74975295135613,Park
912,Hillsborough,-36.9214,174.7393,Roops Vegetarian,-36.91579039091769,174.73063032247342,Indian Restaurant
913,Hillsborough,-36.9214,174.7393,Mount Roskill Summit,-36.912567693496094,174.73769047391843,Scenic Lookout
914,Hillsborough,-36.9214,174.7393,Mount Roskill,-36.91638348346249,174.74861607579584,Mountain
915,Hobsonville,-36.7987,174.6378,The Brigham Cafe,-36.79866382089398,174.63666910105732,Café
916,Hobsonville,-36.7987,174.6378,Fruit World,-36.800539,174.642466,Fruit & Vegetable Store
917,Hobsonville,-36.7987,174.6378,Indian Summer,-36.799184,174.644795,Indian Restaurant
918,Hobsonville,-36.7987,174.6378,Bean N Gone,-36.799378,174.645245,Café
919,Hobsonville,-36.7987,174.6378,Hobsonville Garden & Orchard,-36.799231,174.645594,Fruit & Vegetable Store
920,Hobsonville,-36.7987,174.6378,Countdown Hobsonville,-36.797609222150605,174.64804474704252,Supermarket
921,Homai,-37.0068,174.875,cuisann,-37.00504684448242,174.87265014648438,Food & Drink Shop
922,Homai,-37.0068,174.875,Carlton Party Hire,-37.002502,174.878988,Rental Service
923,Homai,-37.0068,174.875,Homai Train Station,-37.0134526530992,174.87460429346808,Train Station
924,Homai,-37.0068,174.875,DIC Karts,-37.00147526,174.88068515,Skate Park
925,Homai,-37.0068,174.875,4C Fitness,-37.004851663700656,174.8659625782126,Athletics & Sports
926,Homai,-37.0068,174.875,Cafe Tempo,-37.000004653280385,174.8698216275366,Café
927,Homai,-37.0068,174.875,The Artisan,-37.000165,174.869353,Café
928,Huapai,-36.7785,174.5444,Carriages Cafe,-36.773223034500255,174.54840709448047,Café
929,Huapai,-36.7785,174.5444,Huapai Takeaways,-36.77243504002053,174.5458813882275,Fish & Chips Shop
930,Huapai,-36.7785,174.5444,Dantes Pizza,-36.772309,174.546785,Pizza Place
931,Huapai,-36.7785,174.5444,The Bakehouse Cafe,-36.77308317184038,174.5496966885654,Café
932,Huapai,-36.7785,174.5444,Mr Bon Bakery & Cafe,-36.77327145316741,174.55075346465765,Bakery
933,Huapai,-36.7785,174.5444,Extract Espresso,-36.773544,174.551139,Coffee Shop
934,Huapai,-36.7785,174.5444,New World,-36.77487346852067,174.55453232882934,Market
935,Karekare,-36.9656,174.4894,Karekare Beach,-36.96218538355306,174.4792178784965,Beach
936,Karekare,-36.9656,174.4894,The clearing picnic table,-36.9616639802593,174.48402892753208,Nature Preserve
937,Kaukapakapa,-36.6259,174.511,HabitBreakers,-36.621021612905736,174.50228691101074,Spa
938,Kelston,-36.9042,174.6474,Extreme Edge Indoor Rock Climbing,-36.90796896110142,174.6376193278352,Climbing Gym
939,Kelston,-36.9042,174.6474,Columbus Coffee,-36.911198,174.654134,Café
940,Kelston,-36.9042,174.6474,La Rosa,-36.911931972624416,174.65279922928767,Italian Restaurant
941,Kelston,-36.9042,174.6474,Palmers Garden Centre,-36.899997,174.65278000235088,Flower Shop
942,Kelston,-36.9042,174.6474,Fresh Choice,-36.911164506696714,174.65407799954113,Grocery Store
943,Kelston,-36.9042,174.6474,Thip Thai Restaurant,-36.91068775,174.651434,Thai Restaurant
944,Kelston,-36.9042,174.6474,Pizza Hut,-36.91055125151247,174.6517976058783,Pizza Place
945,Kelston,-36.9042,174.6474,Trocadero Cafe,-36.91046115949667,174.65207857736942,Café
946,Kelston,-36.9042,174.6474,Pumped Cafe,-36.910441,174.652693,Café
947,Kelston,-36.9042,174.6474,Tobys Seafoods Glen Eden,-36.911513,174.65204,Seafood Restaurant
948,Kelston,-36.9042,174.6474,Ghazal Indian Cuisine,-36.911775796663775,174.6525383459457,Indian Restaurant
949,Kohimarama,-36.8565,174.8482,Madills Farm,-36.856695392589685,174.84518354008512,Park
950,Kohimarama,-36.8565,174.8482,Kohi Fresh Fish & Takeaways,-36.8530669359403,174.8438292277947,Fish & Chips Shop
951,Kohimarama,-36.8565,174.8482,Kohimarama Beach,-36.85011163363455,174.84244942526962,Beach
952,Kohimarama,-36.8565,174.8482,The Store,-36.85006591476865,174.84226193922478,Deli / Bodega
953,Kohimarama,-36.8565,174.8482,Mamma Rosa Pizzeria & Restaurant,-36.852968570706096,174.84327302685296,Italian Restaurant
954,Kohimarama,-36.8565,174.8482,Cafe on Kohi,-36.849844423066116,174.84212424733937,Café
955,Kohimarama,-36.8565,174.8482,St Heliers Bay Cafe & Bistro,-36.850592265541586,174.85668054244985,Café
956,Kohimarama,-36.8565,174.8482,Village Co-Op,-36.85098891334694,174.85673056319285,Coffee Shop
957,Kohimarama,-36.8565,174.8482,Der Metz,-36.850321159361,174.84218891593497,German Restaurant
958,Kohimarama,-36.8565,174.8482,ASB Stadium,-36.85776479940447,174.8408991318377,Stadium
959,Kohimarama,-36.8565,174.8482,Calimero Pizza & Pasta Bar,-36.854787,174.851124,Pizza Place
960,Kohimarama,-36.8565,174.8482,Hell Pizza,-36.857812711139246,174.84088657668724,Pizza Place
961,Kohimarama,-36.8565,174.8482,Olivers Bakehouse Cafe,-36.857864299815596,174.8407742693741,Bakery
962,Kohimarama,-36.8565,174.8482,Vellenoweth Green,-36.85136952460975,174.85437266243673,Park
963,Kohimarama,-36.8565,174.8482,Dingle Dell Reserve,-36.86108861557624,174.8551315566438,Park
964,Kohimarama,-36.8565,174.8482,St Thomas Dairy,-36.863387418772994,174.84164494927703,Convenience Store
965,Kohimarama,-36.8565,174.8482,Forbes Homemade Gourmet,-36.86353519133713,174.841853706801,Food
966,Kohimarama,-36.8565,174.8482,Himalaya Indian Takeaway,-36.863591,174.841655,Indian Restaurant
967,Kohimarama,-36.8565,174.8482,Selwyn Theatre,-36.86178305096261,174.83910924781165,Theater
968,Kumeu,-36.7596,174.571,Van Lier Nurseries,-36.76401987509911,174.57643389701843,Flower Shop
969,Kumeu,-36.7596,174.571,Zen Detox Premium Wellness Retreat,-36.765044385849386,174.56632733345032,Health & Beauty Service
970,Kumeu,-36.7596,174.571,West Brook Winery,-36.75505515901185,174.56288582044357,Winery
971,Kumeu,-36.7596,174.571,Plantet Earth,-36.764081872237035,174.5614838978925,Garden Center
972,Lynfield,-36.9262,174.7231,Countdown,-36.925522295625925,174.72347278357694,Grocery Store
973,Lynfield,-36.9262,174.7231,Doolan Brothers Lynfield,-36.925281029266344,174.72243562701203,Bar
974,Lynfield,-36.9262,174.7231,KFC,-36.924283881866046,174.72239422137275,Fast Food Restaurant
975,Lynfield,-36.9262,174.7231,Lynfield Shopping Centre,-36.92576946760638,174.72327847390844,Shopping Mall
976,Lynfield,-36.9262,174.7231,Pizza Hut,-36.924778476020656,174.7224372625351,Pizza Place
977,Lynfield,-36.9262,174.7231,Subway,-36.92468841852865,174.72272157669067,Sandwich Place
978,Lynfield,-36.9262,174.7231,Thai Kai,-36.91941154831268,174.7203446138246,Thai Restaurant
979,Lynfield,-36.9262,174.7231,Lynfield Cove,-36.92801610765339,174.71309861164792,Park
980,Lynfield,-36.9262,174.7231,Maungakiekie Golf Club,-36.92011035837826,174.7305282907824,Golf Course
981,Lynfield,-36.9262,174.7231,White Swan Takeaways,-36.9221024,174.7132865,Chinese Restaurant
